Common Name,Taxonomic ID,Order,Family,Tribe,Genus,species,Taxon used,Sample ID,material,material,d13C - bioapatite,d13C-keratin,d13C-collagen,d13C enamel - equivalent,d13C1750,Collection year,location,ecosystem - classified,COUNTRY,Latitude,Longitude,reference
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Tag 3531,keratin,k,,-22.7,,-11.8,-9.9,2008,Ol Jogi,LAIK,Kenya,0.3,37,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-BH-008-2012,keratin,k,,-22.7,,-11.8,-9.8,2012,Ol Pejeta,LAIK,Kenya,0,36.9,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-Tag 3518,keratin,k,,-22.6,,-11.7,-9.8,2010,Ol Jogi,LAIK,Kenya,0.3,37,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-Tag 3514,keratin,k,,-22.5,,-11.7,-9.7,2010,Ol Jogi,LAIK,Kenya,0.3,37,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-Tag 3542,keratin,k,,-22.5,,-11.7,-9.7,2010,Ol Jogi,LAIK,Kenya,0.3,37,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Tag 3534,keratin,k,,-22.4,,-11.6,-9.7,2008,Ol Jogi,LAIK,Kenya,0.3,37,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-Tag 4531,keratin,k,,-22.5,,-11.6,-9.6,2012,Solio,LAIK,Kenya,-0.2,36.9,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros ,bicornis,Diceros,KWSxx-Mugie79-BR-profile-average,keratin,k,,-22.4,,-11.6,-9.6,2011,Mugie,LAIK,Kenya,0.7,36.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-120114-A,keratin,k,,-22.4,,-11.6,-9.5,2012,Mugie,LAIK,Kenya,0.7,36.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-Tag 9012,keratin,k,,-22.4,,-11.6,-9.5,2012,Mugie,LAIK,Kenya,0.7,36.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-BH-009-2012,keratin,k,,-22.3,,-11.5,-9.4,2012,Ol Pejeta,LAIK,Kenya,0,36.9,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-120114-D,keratin,k,,-22.3,,-11.4,-9.4,2012,Mugie,LAIK,Kenya,0.7,36.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-Tag 0567,keratin,k,,-22.2,,-11.3,-9.3,2012,Mugie,LAIK,Kenya,0.7,36.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-Tag 3535,keratin,k,,-22,,-11.1,-9.2,2010,Ol Jogi,LAIK,Kenya,0.3,37,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-Tag 3536,keratin,k,,-21.9,,-11.1,-9.1,2010,Ol Jogi,LAIK,Kenya,0.3,37,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros ,bicornis,Diceros,KWSxx-Ol Jogi-BR-profile-average,keratin,k,,-21.9,,-11.1,-9.1,2011,Ol Jogi,LAIK,Kenya,0.3,37,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-Tag 0120,keratin,k,,-21.9,,-11.1,-9.1,2012,Mugie,LAIK,Kenya,0.7,36.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-Tag 0067,keratin,k,,-21.9,,-11.1,-9.1,2012,Mugie,LAIK,Kenya,0.7,36.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-Tag 0079,keratin,k,,-21.9,,-11,-9,2012,Mugie,LAIK,Kenya,0.7,36.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-Tag 0115,keratin,k,,-21.9,,-11,-9,2012,Mugie,LAIK,Kenya,0.7,36.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-Tag 9007,keratin,k,,-21.8,,-10.9,-8.9,2012,Mugie,LAIK,Kenya,0.7,36.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-Tag 9004,keratin,k,,-21.3,,-10.4,-8.4,2012,Mugie,LAIK,Kenya,0.7,36.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-Tag 2578,keratin,k,,-21.1,,-10.2,-8.2,2012,Mugie,LAIK,Kenya,0.7,36.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-BH-001-2012,keratin,k,,-20.9,,-10,-8,2012,Ol Pejeta,LAIK,Kenya,0,36.9,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-Tag 0548,keratin,k,,-20.7,,-9.8,-7.8,2012,Mugie,LAIK,Kenya,0.7,36.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K98-Lai-352,enamel,e,-7.4,,,-7.4,-5.8,1998,Mpala,LAIK,Kenya,0.3,36.9,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,TZ271,enamel,e,-15.9,,,-15.9,-14.1,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,TZ272,enamel,e,-11.8,,,-11.8,-10,2005,Serengeti,MARA,Tanzania,-2.2,34.7,34
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-Tag 1576,keratin,k,,-24.4,,-13.6,-11.7,2010,Masai Mara,MARA,Kenya,-1.4,35.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-Tag 1576,keratin,k,,-24.4,,-13.6,-11.7,2010,Masai Mara,MARA,Kenya,-1.4,35.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-Tag 1562,keratin,k,,-24.2,,-13.4,-11.4,2010,Masai Mara,MARA,Kenya,-1.4,35.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-Tag 1553,keratin,k,,-24.2,,-13.4,-11.4,2010,Masai Mara,MARA,Kenya,-1.4,35.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-Tag 1552,keratin,k,,-24,,-13.2,-11.2,2010,Masai Mara,MARA,Kenya,-1.4,35.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros ,bicornis,Diceros,KWSxx-Mara-BR-profile_average,keratin,k,,-23.9,,-13,-11,2011,Masai Mara,MARA,Kenya,-1.4,35.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-Tag 1550,keratin,k,,-23.8,,-13,-11,2010,Masai Mara,MARA,Kenya,-1.4,35.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-Tag 1544,keratin,k,,-23.7,,-12.9,-10.9,2010,Masai Mara,MARA,Kenya,-1.4,35.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-Tag 1556,keratin,k,,-23.6,,-12.8,-10.9,2010,Masai Mara,MARA,Kenya,-1.4,35.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-Tag 1555,keratin,k,,-23.4,,-12.5,-10.6,2010,Masai Mara,MARA,Kenya,-1.4,35.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-Tag 1566,keratin,k,,-23.4,,-12.5,-10.6,2010,Masai Mara,MARA,Kenya,-1.4,35.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-Tag 1572,keratin,k,,-23,,-12.2,-10.2,2010,Masai Mara,MARA,Kenya,-1.4,35.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,AMNH 54383,enamel,e,-10.2,,,-10.2,-9.6,1936,Serengeti,MARA,Tanzania,-2.2,34.7,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,NMK-OM-8873,enamel,e,-12.9,,,-12.9,-11.1,2005,Meru NP,MERU,Kenya,0.1,38.9,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-WR-Meru,keratin,k,,-23,,-12.1,-10.2,2010,Meru,MERU,Kenya,0.1,38.9,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-100721-9 M,keratin,k,,-24.1,,-13.2,-11.3,2010,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-100720-7F,keratin,k,,-24,,-13.2,-11.2,2010,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-100719-2F,keratin,k,,-24,,-13.2,-11.2,2010,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K99-BR89-1,keratin,k,,-23.6,,-12.8,-11.2,1999,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K99-BR89-2,keratin,k,,-23.6,,-12.8,-11.2,1999,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-100721-10M,keratin,k,,-23.9,,-13.1,-11.1,2010,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-100720-8F,keratin,k,,-23.9,,-13.1,-11.1,2010,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Tag 0144,keratin,k,,-23.8,,-12.9,-11,2008,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-100720-5,keratin,k,,-23.8,,-13,-11,2010,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-100719-1F,keratin,k,,-23.8,,-13,-11,2010,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-100719-4M,keratin,k,,-23.8,,-13,-11,2010,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros ,bicornis,Diceros,KWSxx-Nairobi-BR-profile-average,keratin,k,,-23.8,,-12.9,-11,2011,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Tag 0143,keratin,k,,-23.7,,-12.8,-10.9,2008,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K99-BR84-1,keratin,k,,-23.4,,-12.5,-10.9,1999,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Tag 0139,keratin,k,,-23.6,,-12.8,-10.9,2008,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-100721-12,keratin,k,,-23.6,,-12.8,-10.9,2010,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-100721-11F,keratin,k,,-23.6,,-12.8,-10.8,2010,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS10-BR-100719-3M,keratin,k,,-23.6,,-12.7,-10.8,2010,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K99-BR75-1,keratin,k,,-23.1,,-12.3,-10.7,1999,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Tag 0148,keratin,k,,-23.3,,-12.5,-10.6,2008,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K99-BR96-1,keratin,k,,-23.1,,-12.2,-10.6,1999,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Tag 0153,keratin,k,,-23,,-12.1,-10.2,2008,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,OM 2195,enamel,e,-12.7,,,-12.7,-12,1969,Nguruman Escarpment,other,Kenya,-1.8,36,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,OM 2742,enamel,e,-10.2,,,-10.2,-9.4,1971,Nguruman Escarpment,other,Kenya,-1.8,36,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-Tag 0597,keratin,k,,-24.8,,-13.9,-11.9,2012,Nakuru NP,RFTV,Kenya,-0.4,36.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-Tag 0595,keratin,k,,-24.7,,-13.9,-11.9,2012,Nakuru NP,RFTV,Kenya,-0.4,36.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-Tag 0580,keratin,k,,-24.7,,-13.9,-11.8,2012,Nakuru NP,RFTV,Kenya,-0.4,36.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros ,bicornis,Diceros,KWSxx-Nakuru-BR-profile-average,keratin,k,,-24.4,,-13.6,-11.6,2011,Nakuru NP,RFTV,Kenya,-0.3,36.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Tag 0582,keratin,k,,-23.9,,-13.1,-11.2,2008,Nakuru NP,RFTV,Kenya,-0.4,36.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-Tag 0600,keratin,k,,-24.1,,-13.2,-11.2,2012,Nakuru NP,RFTV,Kenya,-0.4,36.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Tag 0583,keratin,k,,-23.7,,-12.9,-11,2008,Nakuru NP,RFTV,Kenya,-0.4,36.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-Tag 0028,keratin,k,,-23.6,,-12.7,-10.8,2009,Nakuru NP,RFTV,Kenya,-0.4,36.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-Tag 0525,keratin,k,,-23.6,,-12.8,-10.8,2012,Nakuru NP,RFTV,Kenya,-0.4,36.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Tag 0533,keratin,k,,-23.3,,-12.5,-10.6,2008,Nakuru NP,RFTV,Kenya,-0.4,36.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Tag 0574,keratin,k,,-23.3,,-12.5,-10.6,2008,Nakuru NP,RFTV,Kenya,-0.4,36.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-Tag 0610,keratin,k,,-23.4,,-12.6,-10.6,2012,Nakuru NP,RFTV,Kenya,-0.4,36.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Tag 0579,keratin,k,,-23,,-12.1,-10.2,2008,Nakuru NP,RFTV,Kenya,-0.4,36.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-Tag 0590,keratin,k,,-22.8,,-11.9,-9.9,2012,Nakuru NP,RFTV,Kenya,-0.4,36.1,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,AMNH 187803,enamel,e,-7,,,-7,-6.2,1960,Garissa - Hola,TANA,Kenya,-1.4,40,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,TEC.K89.1,enamel,e,-10.2,,,-10.2,-9.1,1981,Alia Bay,TRKX,Kenya,3.7,36.3,18
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,OM 5482,enamel,e,-12.6,,,-12.6,-11.6,1976,Tsavo East,TSVO,Kenya,-2.2,38.4,18
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,OM 2180,enamel,e,-12.3,,,-12.3,-11.5,1956,Makindu,TSVO,Kenya,-2.3,37.8,18
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K98-Tsv-132,enamel,e,-12.9,,,-12.9,-12.1,1971,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-TAG 6004,keratin,k,,-24.3,,-13.5,-11.5,2012,Tsavo East,TSVO,Kenya,-2.2,38.4,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K00-Tsv-136,enamel,e,-12.1,,,-12.1,-11.3,1971,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Simon,keratin,k,,-24,,-13.1,-11.2,2008,Ngulia,TSVO,Kenya,-3,38.2,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Goss,keratin,k,,-23.9,,-13.1,-11.2,2008,Ngulia,TSVO,Kenya,-3,38.2,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K98-Tsv-128,enamel,e,-12,,,-12,-11.2,1971,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Terry,keratin,k,,-23.8,,-12.9,-11,2008,Ngulia,TSVO,Kenya,-3,38.2,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Maria,keratin,k,,-23.7,,-12.9,-11,2008,Ngulia,TSVO,Kenya,-3,38.2,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Sinei,keratin,k,,-23.6,,-12.7,-10.8,2008,Ngulia,TSVO,Kenya,-3,38.2,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K00-Tsv-139,enamel,e,-11.6,,,-11.6,-10.8,1971,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Brett,keratin,k,,-23.5,,-12.7,-10.8,2008,Ngulia,TSVO,Kenya,-3,38.2,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Bambo,keratin,k,,-23.5,,-12.6,-10.7,2008,Ngulia,TSVO,Kenya,-3,38.2,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Amato,keratin,k,,-23.5,,-12.6,-10.7,2008,Ngulia,TSVO,Kenya,-3,38.2,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Chris,keratin,k,,-23.4,,-12.6,-10.7,2008,Ngulia,TSVO,Kenya,-3,38.2,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K98-Tsv-129,enamel,e,-11.4,,,-11.4,-10.6,1971,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K98-Tsv-134,enamel,e,-11.4,,,-11.4,-10.6,1971,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS08-BR-Achieng,keratin,k,,-23.3,,-12.4,-10.5,2008,Ngulia,TSVO,Kenya,-3,38.2,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K00-Tsv-137,enamel,e,-11.2,,,-11.2,-10.4,1971,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-TAG 6002,keratin,k,,-23.1,,-12.3,-10.3,2012,Tsavo East,TSVO,Kenya,-2.2,38.4,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-TAG 6001,keratin,k,,-23.1,,-12.2,-10.2,2012,Tsavo East,TSVO,Kenya,-2.2,38.4,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-BH-63-2012,keratin,k,,-23,,-12.1,-10.1,2012,Tsavo East,TSVO,Kenya,-2.2,38.4,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-BH-35-2012,keratin,k,,-22.8,,-11.9,-9.9,2012,Tsavo East,TSVO,Kenya,-2.2,38.4,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K99-138-Tsv,enamel,e,-11.5,,,-11.5,-9.9,1999,Satao,TSVO,Kenya,-3.4,39,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,KWS12-BR-TAG 6003,keratin,k,,-22.7,,-11.8,-9.8,2012,Tsavo East,TSVO,Kenya,-2.2,38.4,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K98-Tsv-130,enamel,e,-10.6,,,-10.6,-9.8,1971,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K98-Tsv-131,enamel,e,-10.5,,,-10.5,-9.6,1971,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K00-Tsv-146,enamel,e,-10.4,,,-10.4,-9.6,1971,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K00-Tsv-145,enamel,e,-10.1,,,-10.1,-9.3,1971,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K99-137-Tsv,enamel,e,-10.8,,,-10.8,-9.2,1999,Satao,TSVO,Kenya,-3.4,39,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K00-Tsv-141,enamel,e,-9.9,,,-9.9,-9.1,1971,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K00-Tsv-135,enamel,e,-9.7,,,-9.7,-8.9,1971,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K00-Tsv-138,enamel,e,-9.5,,,-9.5,-8.7,1971,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K00-Tsv-140,enamel,e,-9.4,,,-9.4,-8.6,1971,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K00-Tsv-144,enamel,e,-9.4,,,-9.4,-8.6,1971,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
black rhino,Diceros bicornis,Perissodactyla,Rhinocerotidae,,Diceros,bicornis,Diceros,K98-Tsv-133,enamel,e,-8.7,,,-8.7,-7.9,1971,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,this study
